business_id,ViolationTypeID,risk_category,description,business_name,business_address,business_city,business_state,inspection_id,inspection_date,inspection_type,mes,día,año,Aprobado,Observación,Clausurado
7722,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Bay Monarch,Pier 41,San Francisco,CA,7722_20180119,2018-01-19,Routine - Unscheduled,January,Friday,2018,False,True,False
75258,103150,Low Risk,Improper or defective plumbing,The Battery - Main Kitchen,717 Battery St 1st Floor,San Francisco,CA,75258_20161025,2016-10-25,Routine - Unscheduled,October,Tuesday,2016,True,False,False
59141,103154,Low Risk,Unclean or degraded floors walls or ceilings,CINDY'S MARKET,2084 HAYES St,San Francisco,CA,59141_20171116,2017-11-16,Routine - Unscheduled,November,Thursday,2017,True,False,False
7573,103120,Moderate Risk,Moderate risk food holding temperature,Green Earth Natural Foods,860 DIVISADERO St,San Francisco,CA,7573_20171226,2017-12-26,Routine - Unscheduled,December,Tuesday,2017,False,True,False
66,103143,Low Risk,Inadequate warewashing facilities or equipment,STARBUCKS,1800 IRVING St,San Francisco,CA,66_20170703,2017-07-03,Routine - Unscheduled,July,Monday,2017,True,False,False
34033,103129,Moderate Risk,Insufficient hot water or running water,Cafe Meuse,1400 Pacific Ave,San Francisco,CA,34033_20180102,2018-01-02,Routine - Unscheduled,January,Tuesday,2018,False,True,False
5868,103161,Low Risk,Low risk vermin infestation,LONGFELLOW ELEMENTARY SCHOOL,755 MORSE St,San Francisco,CA,5868_20190917,2019-09-17,Routine - Unscheduled,September,Tuesday,2019,True,False,False
60713,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Sightglass Roasters,270 07th St,San Francisco,CA,60713_20170523,2017-05-23,Routine - Unscheduled,May,Tuesday,2017,False,True,False
39937,103129,Moderate Risk,Insufficient hot water or running water,Chantal Guillon,437 A Hayes St,San Francisco,CA,39937_20180316,2018-03-16,Routine - Unscheduled,March,Friday,2018,False,True,False
36608,103105,High Risk,Improper cooling methods,Taqueria Angelica's,1301 Cesar Chavez St,San Francisco,CA,36608_20180507,2018-05-07,Routine - Unscheduled,May,Monday,2018,False,False,True
3129,103133,Moderate Risk,Foods not protected from contamination,Francisca Club,595 Sutter St,San Francisco,CA,3129_20190530,2019-05-30,Routine - Unscheduled,May,Thursday,2019,False,True,False
34220,103144,Low Risk,Unapproved or unmaintained equipment or utensils,Aunt Fannys Cart 3,Pier 39  Space L-2,San Francisco,CA,34220_20171006,2017-10-06,Routine - Unscheduled,October,Friday,2017,True,False,False
5975,103161,Low Risk,Low risk vermin infestation,ST. JOHN OF GOD SENIOR MEALS PROGRA,1290 05th Ave,San Francisco,CA,5975_20190228,2019-02-28,Routine - Unscheduled,February,Thursday,2019,True,False,False
2689,103133,Moderate Risk,Foods not protected from contamination,THE BLUE PLATE,3218 MISSION St,San Francisco,CA,2689_20190423,2019-04-23,Routine - Unscheduled,April,Tuesday,2019,False,True,False
25163,103150,Low Risk,Improper or defective plumbing,Westin St Francis - Pastry Shop,335 Powell St Basement,San Francisco,CA,25163_20190610,2019-06-10,Routine - Unscheduled,June,Monday,2019,True,False,False
1529,103154,Low Risk,Unclean or degraded floors walls or ceilings,STARBUCKS,490 BRANNAN St,San Francisco,CA,1529_20170518,2017-05-18,Routine - Unscheduled,May,Thursday,2017,True,False,False
3061,103154,Low Risk,Unclean or degraded floors walls or ceilings,Ghirardelli Chcocolate Company,900 North Point St #52,San Francisco,CA,3061_20171102,2017-11-02,Routine - Unscheduled,November,Thursday,2017,True,False,False
1486,103120,Moderate Risk,Moderate risk food holding temperature,STARBUCKS COFFEE,675 PORTOLA Dr,San Francisco,CA,1486_20170913,2017-09-13,Routine - Unscheduled,September,Wednesday,2017,False,True,False
15535,103156,Low Risk,Permit license or inspection report not posted,Boudin Bakery & Cafe,160 Jefferson St 1st Floor,San Francisco,CA,15535_20171211,2017-12-11,Routine - Unscheduled,December,Monday,2017,True,False,False
22671,103131,Moderate Risk,Moderate risk vermin infestation,Chiotras Grocery,858 RHODE ISLAND St,San Francisco,CA,22671_20170126,2017-01-26,Routine - Unscheduled,January,Thursday,2017,False,True,False
58861,103133,Moderate Risk,Foods not protected from contamination,The Tipsy Pig,2231 CHESTNUT St,San Francisco,CA,58861_20180112,2018-01-12,Routine - Unscheduled,January,Friday,2018,False,True,False
4800,103144,Low Risk,Unapproved or unmaintained equipment or utensils,NEW COLLEGE HILL MARKET,3798 MISSION St,San Francisco,CA,4800_20190404,2019-04-04,Routine - Unscheduled,April,Thursday,2019,True,False,False
903,103144,Low Risk,Unapproved or unmaintained equipment or utensils,Sabra Restaurant,419 Grant Ave,San Francisco,CA,903_20190205,2019-02-05,Routine - Unscheduled,February,Tuesday,2019,True,False,False
5960,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager,ST. ANNE,1320 14th Ave,San Francisco,CA,5960_20170526,2017-05-26,Routine - Unscheduled,May,Friday,2017,False,True,False
27790,103131,Moderate Risk,Moderate risk vermin infestation,Opera Plaza Cinema,601 Van Ness Ave,San Francisco,CA,27790_20180713,2018-07-13,Routine - Unscheduled,July,Friday,2018,False,True,False
60547,103156,Low Risk,Permit license or inspection report not posted,Annie's Hot Dogs & Pretzels,"Golden Gate Park, Music Concourse",San Francisco,CA,60547_20190827,2019-08-27,Routine - Unscheduled,August,Tuesday,2019,True,False,False
76747,103153,Low Risk,Inadequate dressing rooms or improper storage of personal items,Tu Lan Vietnamese Restaurant,8 06th St,San Francisco,CA,76747_20180403,2018-04-03,Routine - Unscheduled,April,Tuesday,2018,True,False,False
5819,103139,Low Risk,Improper food storage,MIRALOMA ELEMENTARY SCHOOL,175 OMAR Way,San Francisco,CA,5819_20171108,2017-11-08,Routine - Unscheduled,November,Wednesday,2017,True,False,False
2957,103138,Low Risk,Improper storage use or identification of toxic substances,GOLDEN STATE ADULT DAY HEALTH CARE,738 LA PLAYA St,San Francisco,CA,2957_20190502,2019-05-02,Routine - Unscheduled,May,Thursday,2019,True,False,False
83945,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Z. Cioccolato,474 Columbus Ave,San Francisco,CA,83945_20180228,2018-02-28,Routine - Unscheduled,February,Wednesday,2018,True,False,False
9710,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,RICKSHAW STOP,155 FELL ST,San Francisco,CA,9710_20190115,2019-01-15,Routine - Unscheduled,January,Tuesday,2019,False,True,False
5990,103157,Low Risk,Food safety certificate or food handler card not available,MISSION YMCA SENIOR MEALS PROGRAM,4080 MISSION St,San Francisco,CA,5990_20190624,2019-06-24,Routine - Unscheduled,June,Monday,2019,True,False,False
3043,103120,Moderate Risk,Moderate risk food holding temperature,ST. FRANCIS YACHT CLUB,Foot of Baker Street St,San Francisco,CA,3043_20180111,2018-01-11,Routine - Unscheduled,January,Thursday,2018,False,True,False
62674,103120,Moderate Risk,Moderate risk food holding temperature,Chipotle Mexican Grill #1230,232 O'Farrell St,San Francisco,CA,62674_20190607,2019-06-07,Routine - Unscheduled,June,Friday,2019,False,True,False
5907,103103,High Risk,High risk food holding temperature,LILIENTHAL ELEMENTARY SCHOOL,3630 DIVISADERO St,San Francisco,CA,5907_20181017,2018-10-17,Routine - Unscheduled,October,Wednesday,2018,False,False,True
3935,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,"Le Colonial, SF, LLC",20 Cosmo Pl,San Francisco,CA,3935_20190603,2019-06-03,Routine - Unscheduled,June,Monday,2019,True,False,False
5894,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,SAN FRANCISCO COMMUNITY ELEM.SCHOOL,125 EXCELSIOR Ave,San Francisco,CA,5894_20190916,2019-09-16,Routine - Unscheduled,September,Monday,2019,False,True,False
5872,103154,Low Risk,Unclean or degraded floors walls or ceilings,REVERE ELEMENTARY SCHOOL,555 TOMPKINS Ave,San Francisco,CA,5872_20190201,2019-02-01,Routine - Unscheduled,February,Friday,2019,True,False,False
10083,103154,Low Risk,Unclean or degraded floors walls or ceilings,Morning Brew Cafe,401 Sansome St,San Francisco,CA,10083_20190426,2019-04-26,Routine - Unscheduled,April,Friday,2019,True,False,False
77484,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Ming Kee Restaurant,1548 Ocean Ave,San Francisco,CA,77484_20190308,2019-03-08,Reinspection/Followup,March,Friday,2019,False,True,False
62362,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Cafe Pellegrini,659 Columbus Ave,San Francisco,CA,62362_20180501,2018-05-01,Routine - Unscheduled,May,Tuesday,2018,True,False,False
1784,103142,Low Risk,Unclean nonfood contact surfaces,Capannina,1809 UNION St,San Francisco,CA,1784_20171107,2017-11-07,Routine - Unscheduled,November,Tuesday,2017,True,False,False
5812,103157,Low Risk,Food safety certificate or food handler card not available,Zaida T. Rodriguez (ZTR) Annex Child Development Center,421  BARTLETT St,San Francisco,CA,5812_20190909,2019-09-09,Routine - Unscheduled,September,Monday,2019,True,False,False
4914,103154,Low Risk,Unclean or degraded floors walls or ceilings,LA PALMA,2884 24th St,San Francisco,CA,4914_20180612,2018-06-12,Routine - Unscheduled,June,Tuesday,2018,True,False,False
9358,103131,Moderate Risk,Moderate risk vermin infestation,Edgewood Children's Center,1801 Vicente St,San Francisco,CA,9358_20170504,2017-05-04,Routine - Unscheduled,May,Thursday,2017,False,True,False
502,103155,Low Risk,Unapproved  living quarters in food facility,COURTYARD BY MARRIOTT-COFFEE SHOP,299 02nd St,San Francisco,CA,502_20171129,2017-11-29,Routine - Unscheduled,November,Wednesday,2017,True,False,False
71149,103133,Moderate Risk,Foods not protected from contamination,Trick Dog,3010 20th St,San Francisco,CA,71149_20190404,2019-04-04,Routine - Unscheduled,April,Thursday,2019,False,True,False
5019,103152,Low Risk,Unclean unmaintained or improperly constructed toilet facilities,PEET'S COFFEE & TEA,2300 16th St #240,San Francisco,CA,5019_20180402,2018-04-02,Routine - Unscheduled,April,Monday,2018,True,False,False
63646,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,SFDH - Harry Denton's Starlight Room,450 Powell St 21st Floor,San Francisco,CA,63646_20180503,2018-05-03,Routine - Unscheduled,May,Thursday,2018,False,True,False
2016,103131,Moderate Risk,Moderate risk vermin infestation,EXTREME  PIZZA,1730 FILLMORE St,San Francisco,CA,2016_20180912,2018-09-12,Routine - Unscheduled,September,Wednesday,2018,False,True,False
3497,103156,Low Risk,Permit license or inspection report not posted,Venticello Ristorante,1257 Taylor St,San Francisco,CA,3497_20180531,2018-05-31,Routine - Unscheduled,May,Thursday,2018,True,False,False
64008,103139,Low Risk,Improper food storage,Jones,620 Jones St,San Francisco,CA,64008_20161230,2016-12-30,Routine - Unscheduled,December,Friday,2016,True,False,False
5830,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Theodore Roosevelt Middle School,460 Arguello Blvd,San Francisco,CA,5830_20180907,2018-09-07,Routine - Unscheduled,September,Friday,2018,False,True,False
27306,103139,Low Risk,Improper food storage,Guerrero Market,701 Guerrero St,San Francisco,CA,27306_20171010,2017-10-10,Routine - Unscheduled,October,Tuesday,2017,True,False,False
7601,103157,Low Risk,Food safety certificate or food handler card not available,Old Blue,Pier 41,San Francisco,CA,7601_20180119,2018-01-19,Routine - Unscheduled,January,Friday,2018,True,False,False
2884,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Starbucks Coffee,44 Montgomery St,San Francisco,CA,2884_20190403,2019-04-03,Routine - Unscheduled,April,Wednesday,2019,True,False,False
32579,103120,Moderate Risk,Moderate risk food holding temperature,Peet's Coffee & Tea,5201 Geary Blvd,San Francisco,CA,32579_20170918,2017-09-18,Routine - Unscheduled,September,Monday,2017,False,True,False
83316,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,JW&L Market,1401 Stockton St,San Francisco,CA,83316_20161114,2016-11-14,Routine - Unscheduled,November,Monday,2016,False,True,False
30001,103120,Moderate Risk,Moderate risk food holding temperature,Amici's East Coast Pizzeria,2200 LOMBARD St,San Francisco,CA,30001_20180105,2018-01-05,Routine - Unscheduled,January,Friday,2018,False,True,False
18921,103102,High Risk,Unclean hands or improper use of gloves,Nopa,560 Divisadero St,San Francisco,CA,18921_20180409,2018-04-09,Routine - Unscheduled,April,Monday,2018,False,False,True
74084,103129,Moderate Risk,Insufficient hot water or running water,Miss Saigon LLC,100 06th St,San Francisco,CA,74084_20180130,2018-01-30,Routine - Unscheduled,January,Tuesday,2018,False,True,False
39169,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Hissho Sushi @ Andronico's,1200 Irving St,San Francisco,CA,39169_20180215,2018-02-15,Routine - Unscheduled,February,Thursday,2018,False,True,False
2050,103103,High Risk,High risk food holding temperature,"Hyde Street Seafood House & Raw Bar, Inc",1509 Hyde St,San Francisco,CA,2050_20171207,2017-12-07,Routine - Unscheduled,December,Thursday,2017,False,False,True
4474,103139,Low Risk,Improper food storage,17th & Noe Market,3900 17th St,San Francisco,CA,4474_20180820,2018-08-20,Routine - Unscheduled,August,Monday,2018,True,False,False
1505,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager,Starbucks Coffee Company #6765,359 Grant Ave,San Francisco,CA,1505_20171017,2017-10-17,Routine - Unscheduled,October,Tuesday,2017,False,True,False
33014,103154,Low Risk,Unclean or degraded floors walls or ceilings,The Carlisle,1450 Post St,San Francisco,CA,33014_20180706,2018-07-06,Routine - Unscheduled,July,Friday,2018,True,False,False
77667,103109,High Risk,Unclean or unsanitary food contact surfaces,Grain D'or,236 Clement St,San Francisco,CA,77667_20180109,2018-01-09,Routine - Unscheduled,January,Tuesday,2018,False,False,True
7778,103131,Moderate Risk,Moderate risk vermin infestation,PAN LIDO SALVADORENO #2 INC.,5216 MISSION St,San Francisco,CA,7778_20170525,2017-05-25,Routine - Unscheduled,May,Thursday,2017,False,True,False
79961,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Taqueria El Farolito #10,358 Beach St,San Francisco,CA,79961_20170117,2017-01-17,Reinspection/Followup,January,Tuesday,2017,False,True,False
5808,103153,Low Risk,Inadequate dressing rooms or improper storage of personal items,BALBOA HIGH SCHOOL,1000 CAYUGA Ave,San Francisco,CA,5808_20181022,2018-10-22,Routine - Unscheduled,October,Monday,2018,True,False,False
19056,103131,Moderate Risk,Moderate risk vermin infestation,Moscone Center West -  3 Flr. Pantry,800 HOWARD St 3/F,San Francisco,CA,19056_20161130,2016-11-30,Routine - Unscheduled,November,Wednesday,2016,False,True,False
5982,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,SF Senior Center at Aquatic Park Meals Program,890 Beach St,San Francisco,CA,5982_20190411,2019-04-11,Routine - Unscheduled,April,Thursday,2019,False,True,False
13226,103145,Low Risk,Improper storage of equipment utensils or linens,CALIFORNIA WINE MERCHANT,2113 CHESTNUT ST,San Francisco,CA,13226_20171228,2017-12-28,Routine - Unscheduled,December,Thursday,2017,True,False,False
2124,103154,Low Risk,Unclean or degraded floors walls or ceilings,RUTH'S CHRIS STEAK HOUSE,1700 CALIFORNIA St,San Francisco,CA,2124_20190228,2019-02-28,Routine - Unscheduled,February,Thursday,2019,True,False,False
40197,103129,Moderate Risk,Insufficient hot water or running water,Waffle Mania LLC,1 United Nations Plaza,San Francisco,CA,40197_20161221,2016-12-21,Routine - Unscheduled,December,Wednesday,2016,False,True,False
7525,103157,Low Risk,Food safety certificate or food handler card not available,Stone House Calif Olive Oil,1 Ferry Building  #28,San Francisco,CA,7525_20161215,2016-12-15,Routine - Unscheduled,December,Thursday,2016,True,False,False
4078,103154,Low Risk,Unclean or degraded floors walls or ceilings,Shannon Arms,915 Taraval,San Francisco,CA,4078_20170822,2017-08-22,Routine - Unscheduled,August,Tuesday,2017,True,False,False
62334,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Prospect,"318 Spear St 1A, 1B",San Francisco,CA,62334_20180830,2018-08-30,Routine - Unscheduled,August,Thursday,2018,False,True,False
7603,103154,Low Risk,Unclean or degraded floors walls or ceilings,Royal Star,Pier 41,San Francisco,CA,7603_20170201,2017-02-01,Routine - Unscheduled,February,Wednesday,2017,True,False,False
7652,103131,Moderate Risk,Moderate risk vermin infestation,GROVE ST. MARKET,500 GROVE St,San Francisco,CA,7652_20170712,2017-07-12,Routine - Unscheduled,July,Wednesday,2017,False,True,False
